"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.617782037E1,4.197000027E0,-8.166000366E0,-8.460000157E-1
3.619782037E1,4.197000027E0,-8.166000366E0,-8.460000157E-1
3.621782037E1,2.148000002E0,-9.411000252E0,8.760000467E-1
3.623782037E1,2.148000002E0,-9.411000252E0,8.760000467E-1
3.625782037E1,2.148000002E0,-9.411000252E0,8.760000467E-1
3.627782037E1,2.148000002E0,-9.411000252E0,8.760000467E-1
3.629782037E1,2.148000002E0,-9.411000252E0,8.760000467E-1
3.631782037E1,2.397000074E0,-1.027305031E1,5.509500504E-1
3.633782037E1,2.397000074E0,-1.027305031E1,5.509500504E-1
3.635782037E1,2.242950201E0,-1.015800095E1,7.990500331E-1
3.637782037E1,2.242950201E0,-1.015800095E1,7.990500331E-1
