"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.374350509E0,3.373050213E0,-1.146000099E1,-5.590500236E-1
5.394350509E0,3.373050213E0,-1.146000099E1,-5.590500236E-1
5.414350509E0,3.373050213E0,-1.146000099E1,-5.590500236E-1
5.434350509E0,3.373050213E0,-1.146000099E1,-5.590500236E-1
5.454350509E0,3.373050213E0,-1.146000099E1,-5.590500236E-1
5.474350509E0,3.373050213E0,-1.146000099E1,-5.590500236E-1
5.494350509E0,-7.050000429E-1,-9.085050583E0,-9.040500522E-1
5.514350509E0,-7.050000429E-1,-9.085050583E0,-9.040500522E-1
5.534350509E0,-7.050000429E-1,-9.085050583E0,-9.040500522E-1
5.554350509E0,-7.050000429E-1,-9.085050583E0,-9.040500522E-1
5.574350509E0,-7.050000429E-1,-9.085050583E0,-9.040500522E-1
5.594350509E0,9.990000725E-1,-9.544950485E0,-8.659500480E-1
5.614350509E0,9.990000725E-1,-9.544950485E0,-8.659500480E-1
5.634350509E0,1.132950068E0,-9.928050041E0,-1.950000077E-1
5.654350509E0,1.132950068E0,-9.928050041E0,-1.950000077E-1
5.674350509E0,1.132950068E0,-9.928050041E0,-1.950000077E-1
5.694350509E0,9.220500588E-1,-1.031100082E1,5.119500160E-1
5.714350509E0,9.220500588E-1,-1.031100082E1,5.119500160E-1
5.734350509E0,-6.280500293E-1,-1.057905006E1,2.440500110E-1
5.754350509E0,-6.280500293E-1,-1.057905006E1,2.440500110E-1
5.774350509E0,-6.280500293E-1,-1.057905006E1,2.440500110E-1
5.794350509E0,-6.280500293E-1,-1.057905006E1,2.440500110E-1
5.814350509E0,-6.280500293E-1,-1.057905006E1,2.440500110E-1
5.834350509E0,-8.959500194E-1,-1.069395065E1,-1.759500057E-1
5.854350509E0,-8.959500194E-1,-1.069395065E1,-1.759500057E-1
5.874350509E0,-8.959500194E-1,-1.069395065E1,-1.759500057E-1
5.894350509E0,-8.959500194E-1,-1.069395065E1,-1.759500057E-1
5.914350509E0,-8.959500194E-1,-1.069395065E1,-1.759500057E-1
5.934350509E0,1.573050022E0,-6.748950481E0,3.589500189E-1
5.954350509E0,1.573050022E0,-6.748950481E0,3.589500189E-1
