"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.043707980E2,1.713249981E-1,-6.362124681E-1,-3.661624908E0
1.043907980E2,3.382499889E-2,-8.445249796E-1,-3.720200062E0
1.044107980E2,-3.227125108E-1,-1.199825048E0,-3.663137436E0
1.044307980E2,-1.087625027E0,-1.597062469E0,-2.981824875E0
1.044507980E2,-1.322199941E0,-1.697024941E0,-2.692387581E0
1.044707980E2,-2.067724943E0,-2.171262503E0,-2.005437374E0
1.044907980E2,-1.940950036E0,-1.766737461E0,-1.140699983E0
1.045107980E2,-1.776775002E0,-1.550037503E0,-9.350000024E-1
1.045307980E2,-1.516899943E0,-1.202987552E0,-4.742375016E-1
1.045507980E2,-7.928249836E-1,-3.343999982E-1,2.554749846E-1
1.045707980E2,-3.921499848E-1,1.297999918E-1,4.791874886E-1
1.045907980E2,2.766500115E-1,9.548000097E-1,9.446250200E-1
1.046107980E2,4.963749945E-1,1.520337462E0,1.775262475E0
1.046307980E2,5.578374863E-1,1.763437510E0,2.081199884E0
1.046507980E2,6.998749971E-1,2.387825012E0,2.665024996E0
1.046707980E2,1.380637527E0,3.650899887E0,2.813112497E0
1.046907980E2,1.740887523E0,4.112762451E0,2.678775072E0
1.047107980E2,3.192475080E0,5.046525002E0,1.774299979E0
1.047307980E2,3.196187496E0,4.471499920E0,9.627749920E-1
1.047507980E2,3.054012537E0,4.218637466E0,7.925499678E-1
1.047707980E2,2.590362549E0,3.249125004E0,3.514499962E-1
1.047907980E2,1.394112468E0,8.860499859E-1,-6.074749827E-1
1.048107980E2,6.015625000E-1,-4.175874889E-1,-1.211099982E0
1.048307980E2,2.809124887E-1,-9.688249826E-1,-1.526112437E0
1.048507980E2,-5.429875255E-1,-1.950437546E0,-2.134412527E0
1.048707980E2,-8.271999955E-1,-2.060712576E0,-2.135787487E0
1.048907980E2,-1.431787491E0,-2.099900007E0,-1.879899979E0
1.049107980E2,-2.546499968E0,-2.190375090E0,-1.124475002E0
1.049307980E2,-2.552274942E0,-2.095912457E0,-9.923374653E-1
1.049507980E2,-1.994162440E0,-1.543437481E0,-8.043749928E-1
1.049707980E2,-2.066624880E0,-1.534637451E0,-6.732000113E-1
1.049907980E2,-2.229287386E0,-1.581662536E0,-5.092999935E-1
1.050107980E2,-2.462212563E0,-1.462999940E0,1.155000031E-1
1.050307980E2,-2.487925053E0,-1.220312476E0,6.568375230E-1
1.050507980E2,-2.495762587E0,-1.080062509E0,9.959124923E-1
1.050707980E2,-2.072400093E0,4.839999974E-2,2.121074915E0
1.050907980E2,-1.406350017E0,1.596512437E0,2.859999895E0
1.051107980E2,-8.912749887E-1,2.691837549E0,3.222862482E0
1.051307980E2,1.371700048E0,5.927762508E0,3.568537474E0
1.051507980E2,2.604662418E0,6.578549862E0,3.124000072E0
1.051707980E2,2.855462551E0,6.610037327E0,2.941124916E0
1.051907980E2,2.959549904E0,6.411075115E0,2.665024996E0
1.052107980E2,3.065424919E0,6.226274967E0,2.619237423E0
1.052307980E2,3.314024925E0,5.336925030E0,2.227225065E0
1.052507980E2,3.144212484E0,4.013625145E0,1.539587498E0
1.052707980E2,2.974124908E0,3.609099865E0,1.261837482E0
1.052907980E2,2.599987507E0,2.739549875E0,5.189250112E-1
1.053107980E2,1.933249950E0,1.726587534E0,-6.483125091E-1
1.053307980E2,1.744737506E0,1.459012508E0,-9.998999834E-1
1.053507980E2,1.195700049E0,8.677625060E-1,-2.161637545E0
1.053707980E2,-5.823125243E-1,-4.235000163E-2,-4.626462460E0
1.053907980E2,-1.170949936E0,-3.746874928E-1,-5.243975163E0
1.054107980E2,-2.103749990E0,-8.179875016E-1,-5.700474739E0
1.054307980E2,-2.221999884E0,-8.427374959E-1,-5.059862614E0
1.054507980E2,-2.237262487E0,-7.405750155E-1,-4.677750111E0
1.054707980E2,-2.434712410E0,-5.098500252E-1,-3.866637468E0
1.054907980E2,-1.600087523E0,5.614125133E-1,-2.200550079E0
1.055107980E2,-1.415150046E0,1.072224975E0,-1.421474934E0
1.055307980E2,-1.568187475E0,1.862574935E0,-1.055999994E-1
1.055507980E2,-1.441962481E0,2.489024878E0,8.446624875E-1
1.055707980E2,-1.367849946E0,2.677537441E0,1.114024997E0
1.055907980E2,-1.090374947E0,2.903450012E0,1.448150039E0
1.056107980E2,-5.279999971E-2,2.991450071E0,1.887325048E0
1.056307980E2,3.856875002E-1,2.935212374E0,2.000487566E0
1.056507980E2,1.345299959E0,2.694587469E0,2.136062384E0
1.056707980E2,2.011625051E0,2.317699909E0,2.031150103E0
1.056907980E2,2.080374956E0,2.176212549E0,1.896812439E0
1.057107980E2,2.519137383E0,1.673925042E0,1.633499980E0
1.057307980E2,2.095499992E0,1.513049960E0,1.362762451E0
1.057507980E2,1.784474969E0,1.417624950E0,1.119662523E0
1.057707980E2,1.520475030E0,1.112237453E0,6.773250103E-1
1.057907980E2,1.079237461E0,5.065500140E-1,-4.386249930E-2
1.058107980E2,9.634624720E-1,2.448875010E-1,-2.563000023E-1
1.058307980E2,7.577624917E-1,-2.252250016E-1,-5.744749904E-1
1.058507980E2,3.221625090E-1,-5.372124910E-1,-7.917249799E-1
1.058707980E2,-3.712499980E-3,-4.663999975E-1,-8.458999991E-1
1.058907980E2,-5.224999785E-1,-2.418625057E-1,-8.273375034E-1
1.059107980E2,-7.226999998E-1,-4.592499882E-2,-7.662875056E-1
1.059307980E2,-7.503374815E-1,4.812499881E-2,-7.086749673E-1
1.059507980E2,-7.536374927E-1,3.700124919E-1,-5.081999898E-1
1.059707980E2,-7.188500166E-1,5.842375159E-1,-4.006749988E-1
1.059907980E2,-7.095000148E-1,6.921749711E-1,-3.656125069E-1
1.060107980E2,-8.579999804E-1,1.366612434E0,-2.468124926E-1
1.060307980E2,-1.150324941E0,2.147337437E0,-2.333374918E-1
1.060507980E2,-1.260462523E0,2.402950048E0,-3.003000021E-1
1.060707980E2,-1.277649999E0,2.717824936E0,-3.790875077E-1
1.060907980E2,-1.158025026E0,2.512675047E0,-4.263874888E-1
1.061107980E2,-1.158025026E0,2.512675047E0,-4.263874888E-1
1.061307980E2,-1.952499896E-2,1.347499937E-1,-1.775124967E-1
1.061507980E2,1.601874977E-1,-1.636249945E-2,1.374999993E-3
1.061707980E2,5.377625227E-1,-2.283875048E-1,4.867500067E-1
1.061907980E2,9.600250125E-1,-8.529124856E-1,9.394000173E-1
1.062107980E2,1.019150019E0,-8.525000215E-1,9.792749882E-1
1.062307980E2,1.074837446E0,-7.625749707E-1,9.622250199E-1
1.062507980E2,1.211099982E0,-4.873000085E-1,1.003887534E0
1.062707980E2,1.179337502E0,-3.019500077E-1,1.036200047E0
1.062907980E2,1.255512476E0,2.103750035E-2,1.257712483E0
1.063107980E2,1.671312451E0,3.018124998E-1,1.720399976E0
1.063307980E2,1.796849966E0,3.515875041E-1,1.789150000E0
1.063507980E2,1.781450033E0,5.493124723E-1,1.878250003E0
1.063707980E2,1.653025031E0,7.889750004E-1,2.069099903E0
1.063907980E2,1.687950015E0,8.051999807E-1,2.155450106E0
1.064107980E2,1.557600021E0,8.998000026E-1,2.403087378E0
1.064307980E2,-1.054762483E0,1.662374973E0,2.040225029E0
1.064507980E2,-2.820950031E0,2.322375059E0,1.196112514E0
1.064707980E2,-3.898949862E0,2.579362392E0,-6.334624887E-1
1.064907980E2,-2.694725037E0,1.123924971E0,-2.452174902E0
1.065107980E2,-2.150774956E0,5.189250112E-1,-2.938374996E0
1.065307980E2,-6.965749860E-1,-9.000750184E-1,-3.432412386E0
1.065507980E2,-1.535875052E-1,-1.502599955E0,-3.164287567E0
1.065707980E2,-1.280812502E0,-9.761124849E-1,-3.404362440E0
1.065907980E2,-1.047337532E0,-1.014612436E0,-3.036550045E0
1.066107980E2,-6.461125016E-1,-8.053374887E-1,-2.071850061E0
1.066307980E2,-6.150375009E-1,-7.038624883E-1,-1.838787436E0
1.066507980E2,-4.819374979E-1,-5.303375125E-1,-1.412400007E0
1.066707980E2,6.547750235E-1,-3.580499887E-1,-5.377625227E-1
1.066907980E2,1.350662470E0,-3.478749990E-1,-7.301250100E-2
1.067107980E2,1.864774942E0,9.748750180E-2,9.567250013E-1
1.067307980E2,1.922662497E0,8.999375105E-1,2.275762558E0
1.067507980E2,1.898737431E0,1.131487489E0,2.717824936E0
1.067707980E2,1.133412480E0,1.634462476E0,3.228087425E0
1.067907980E2,5.640249848E-1,1.675437450E0,2.874437571E0
1.068107980E2,1.481287479E0,1.195562482E0,2.973850012E0
1.068307980E2,1.416800022E0,1.055449963E0,2.964225054E0
1.068507980E2,9.204249978E-1,7.294374704E-1,2.317699909E0
1.068707980E2,7.847124934E-1,5.853375196E-1,2.112962484E0
1.068907980E2,-1.464374959E-1,2.815999985E-1,5.472499728E-1
1.069107980E2,-8.806874752E-1,2.710124850E-1,-5.425750017E-1
1.069307980E2,-1.172462463E0,2.021249980E-1,-1.108525038E0
1.069507980E2,-1.378437519E0,-7.442874908E-1,-2.235612392E0
1.069707980E2,-1.338287473E0,-1.636525035E0,-2.532062531E0
1.069907980E2,-1.283699989E0,-2.117500067E0,-2.561074972E0
1.070107980E2,-1.273525000E0,-3.267962456E0,-2.459049940E0
1.070307980E2,-1.275037527E0,-4.061200142E0,-2.373800039E0
1.070507980E2,-1.173424959E0,-4.530487537E0,-2.285525084E0
1.070707980E2,-8.359999657E-1,-5.745437622E0,-2.063187599E0
1.070907980E2,-5.240125060E-1,-5.532175064E0,-1.700462461E0
1.071107980E2,-3.830749989E-1,-4.965399742E0,-1.446087480E0
1.071307980E2,-4.509999976E-2,-1.707200050E0,-3.634124994E-1
1.071507980E2,1.105500013E-1,-7.933750153E-1,-1.154999994E-2
1.071707980E2,3.815625012E-1,7.573499680E-1,6.043124795E-1
1.071907980E2,5.590749979E-1,2.565612555E0,1.044587493E0
1.072107980E2,5.083374977E-1,2.983887434E0,1.148399949E0
1.072307980E2,3.239499927E-1,3.475450039E0,1.401950002E0
1.072507980E2,6.568375230E-1,3.160300016E0,1.905750036E0
1.072707980E2,9.002124667E-1,2.904687405E0,2.093162537E0
1.072907980E2,1.332649946E0,2.433612585E0,2.439800024E0
1.073107980E2,1.898599982E0,1.732499957E0,2.877049923E0
1.073307980E2,1.945349932E0,1.554299951E0,2.968212366E0
1.073507980E2,2.140325069E0,1.072499990E0,3.024174929E0
1.073707980E2,9.498500228E-1,9.935749769E-1,2.549799919E0
1.073907980E2,-1.135062456E0,1.807712436E0,1.429312468E0
1.074107980E2,-3.051812410E0,1.968587518E0,-2.071712494E0
1.074307980E2,-3.764750004E0,7.071624994E-1,-5.623749733E0
1.074507980E2,-3.666437387E0,3.360500038E-1,-5.851999760E0
